agency,date,hectares,cause,lat,lon,response_type,altitude
AB,2023-09-19,12060.0,N,59.685,-119.684,FUL,547.0
AB,2023-09-19,5.0,N,59.73,-119.718,FUL,556.0
AB,2023-09-19,200.0,N,59.731,-119.751,FUL,563.0
AB,2023-09-29,2.5,N,58.704,-113.917,FUL,230.0
AB,2023-10-10,0.5,H,58.464,-114.416,FUL,252.0
AB,2023-10-10,0.5,H,58.454,-114.43,FUL,251.0
AB,2023-10-10,0.3,H,58.478,-114.357,FUL,251.0
AB,2023-10-10,0.4,H,58.466,-114.41,FUL,251.0
AB,2023-10-10,0.4,H,58.458,-114.41,FUL,252.0
AB,2023-10-10,0.4,H,58.455,-114.406,FUL,251.0
AB,2023-10-14,0.1,H,58.05,-116.345,FUL,345.0
AB,2023-10-21,0.0,H,58.256,-115.82,FUL,261.0
AB,2023-11-10,0.5,H,59.125,-118.322,FUL,366.0
AB,2023-11-11,0.0,H,58.035,-116.355,FUL,354.0
AB,2023-12-18,100.0,U,57.655,-115.481,FUL,671.0
AB,2023-12-18,60.0,U,57.616,-115.632,FUL,729.0
AB,2023-12-18,60.0,U,57.553,-115.554,FUL,648.0
AB,2023-05-03,2553.1,H,54.8075,-113.08,FUL,603.0
AB,2023-01-23,0.0,H,55.227,-113.178,FUL,597.0
AB,2023-04-08,0.0,H,55.919,-110.734,FUL,476.0
AB,2023-04-12,0.1,H,55.932,-110.725,FUL,464.0
AB,2023-04-11,0.2,H,55.914,-110.74,FUL,469.0
AB,2023-04-11,0.1,H,55.957,-110.709,FUL,449.0
AB,2023-04-11,0.1,H,55.957,-110.709,FUL,449.0
AB,2023-04-14,0.1,H,55.935,-110.722,FUL,462.0
AB,2023-04-14,0.2,H,55.928,-110.723,FUL,474.0
AB,2023-04-15,0.2,H,55.925,-110.718,FUL,480.0
AB,2023-04-15,14.0,H,55.944,-110.713,FUL,462.0
AB,2023-04-15,0.0,H,55.93,-110.726,FUL,468.0
AB,2023-04-15,5.2,H,55.93,-110.726,FUL,468.0
AB,2023-04-16,0.9,H,55.96,-110.708,FUL,446.0
AB,2023-04-16,0.1,H,55.936,-110.72,FUL,464.0
AB,2023-04-16,0.1,H,55.936,-110.726,FUL,451.0
AB,2023-04-16,0.7,H,55.921,-110.739,FUL,451.0
AB,2023-04-16,3.0,H,55.914,-110.74,FUL,469.0
AB,2023-04-16,0.2,H,55.906,-110.746,FUL,475.0
AB,2023-04-17,1.2,H,55.926,-110.722,FUL,478.0
AB,2023-04-17,6.9,H,54.687,-111.958,FUL,569.0
AB,2023-04-17,0.6,H,55.186,-112.441,FUL,585.0
AB,2023-04-17,9.0,H,54.865,-112.698,FUL,562.0
AB,2023-04-18,0.0,H,55.925,-110.691,FUL,501.0
AB,2023-04-18,0.1,H,54.501,-111.654,FUL,601.0
AB,2023-04-21,0.1,H,55.922,-110.735,FUL,460.0
AB,2023-04-21,0.1,H,55.923,-110.733,FUL,465.0
AB,2023-04-21,0.1,H,55.928,-110.717,FUL,473.0
AB,2023-04-22,0.0,H,55.677,-111.106,FUL,551.0
AB,2023-04-22,0.3,H,55.927,-110.724,FUL,476.0
AB,2023-04-22,0.1,H,55.93,-110.725,FUL,471.0
AB,2023-04-22,10.0,H,55.934,-110.736,FUL,448.0
AB,2023-04-22,0.5,H,55.929,-110.723,FUL,473.0
AB,2023-04-22,1.5,H,54.656,-111.893,FUL,585.0
AB,2023-04-22,0.2,H,55.918,-110.735,FUL,474.0
AB,2023-04-22,3.3,H,55.916,-110.736,FUL,474.0
AB,2023-04-22,0.5,H,55.923,-110.753,FUL,448.0
AB,2023-04-22,0.2,H,55.93,-110.728,FUL,462.0
AB,2023-04-23,56.7,H,55.905,-110.766,FUL,448.0
AB,2023-04-23,1.0,H,55.936,-110.724,FUL,455.0
AB,2023-04-23,150.0,H,55.944,-110.736,FUL,447.0
AB,2023-04-24,0.1,H,55.935,-110.723,FUL,460.0
AB,2023-04-24,0.1,H,55.936,-110.722,FUL,460.0
AB,2023-04-24,0.2,H,54.617,-111.679,FUL,592.0
AB,2023-04-24,0.8,H,55.955,-110.731,FUL,446.0
AB,2023-04-24,0.0,H,55.175,-112.468,FUL,567.0
AB,2023-04-25,0.0,H,55.934,-110.725,FUL,458.0
AB,2023-04-26,0.1,H,54.67,-111.908,FUL,584.0
AB,2023-04-26,0.2,H,54.709,-111.877,FUL,560.0
AB,2023-04-26,0.5,H,55.929,-110.667,FUL,475.0
AB,2023-04-26,0.2,H,55.928,-110.724,FUL,474.0
AB,2023-04-26,0.1,H,55.925,-110.726,FUL,480.0
AB,2023-04-27,0.0,H,55.915,-110.738,FUL,472.0
AB,2023-04-27,0.1,H,55.916,-110.736,FUL,474.0
AB,2023-04-27,0.0,H,55.936,-110.722,FUL,460.0
AB,2023-04-27,0.0,H,55.935,-110.722,FUL,462.0
AB,2023-04-27,0.0,H,55.926,-110.721,FUL,477.0
AB,2023-04-27,0.0,H,55.93,-110.723,FUL,472.0
AB,2023-04-27,0.0,H,55.932,-110.723,FUL,469.0
AB,2023-04-27,0.0,H,54.948,-112.403,FUL,547.0
AB,2023-04-27,0.1,H,55.928,-110.773,FUL,454.0
AB,2023-04-27,0.0,H,55.923,-110.734,FUL,460.0
AB,2023-04-27,0.0,H,55.929,-110.723,FUL,473.0
AB,2023-04-28,0.0,H,55.923,-110.732,FUL,469.0
AB,2023-04-28,0.1,H,55.919,-110.738,FUL,461.0
AB,2023-04-28,0.1,H,55.916,-110.739,FUL,467.0
AB,2023-04-28,0.0,H,55.929,-110.723,FUL,473.0
AB,2023-04-29,0.2,H,55.928,-110.723,FUL,474.0
AB,2023-04-29,0.5,H,55.942,-110.716,FUL,462.0
AB,2023-04-29,0.0,H,55.928,-110.724,FUL,474.0
AB,2023-04-29,0.0,H,55.917,-110.739,FUL,465.0
AB,2023-04-29,0.0,H,55.926,-110.722,FUL,478.0
AB,2023-04-29,0.7,H,54.997,-111.729,FUL,584.0
AB,2023-04-30,0.0,H,54.515,-110.813,FUL,584.0
AB,2023-04-30,0.3,H,54.515,-110.842,FUL,589.0
AB,2023-04-30,0.0,H,55.928,-110.72,FUL,474.0
AB,2023-04-30,1.0,H,55.945,-110.712,FUL,463.0
AB,2023-05-01,0.0,H,55.916,-110.737,FUL,472.0
AB,2023-05-01,0.1,H,55.269,-113.232,FUL,603.0
AB,2023-05-01,1.0,H,55.929,-110.721,FUL,473.0
AB,2023-05-02,0.5,H,54.677,-111.895,FUL,581.0
AB,2023-05-02,0.5,H,55.917,-110.734,FUL,478.0
AB,2023-05-02,0.2,H,55.184,-112.388,FUL,591.0
AB,2023-05-03,0.0,H,55.918,-110.738,FUL,465.0
AB,2023-05-04,153.0,H,54.622,-111.829,FUL,589.0
AB,2023-05-04,0.0,H,55.927,-110.723,FUL,476.0
AB,2023-05-04,0.2,H,55.265,-113.229,FUL,603.0
AB,2023-05-04,0.0,H,55.917,-110.742,FUL,457.0
AB,2023-05-04,0.0,H,55.935,-110.719,FUL,468.0
AB,2023-05-04,0.3,H,54.795,-111.812,FUL,572.0
AB,2023-05-04,0.2,N,54.827,-113.587,FUL,601.0
AB,2023-05-04,200.0,H,54.5,-113.656,FUL,689.0
AB,2023-05-05,0.5,H,55.928,-110.727,FUL,472.0
AB,2023-05-05,6.5,H,55.061,-111.606,FUL,619.0
AB,2023-05-05,0.5,H,55.931,-110.726,FUL,465.0
AB,2023-05-06,0.0,H,55.208,-112.468,FUL,566.0
AB,2023-05-06,3.7,H,54.615,-110.477,FUL,603.0
AB,2023-05-06,0.0,H,54.708,-111.963,FUL,587.0
AB,2023-05-07,0.1,H,55.399,-112.441,FUL,600.0
AB,2023-05-07,0.0,H,54.586,-113.792,FUL,679.0
AB,2023-05-07,0.0,H,55.07,-111.996,FUL,623.0
AB,2023-05-08,0.1,H,55.199,-112.57,FUL,577.0
AB,2023-05-09,0.5,H,55.927,-110.723,FUL,476.0
AB,2023-05-09,0.1,H,55.928,-110.724,FUL,474.0
AB,2023-05-09,0.0,H,55.923,-110.716,FUL,481.0
AB,2023-05-10,0.0,N,55.112,-113.306,FUL,679.0
AB,2023-05-10,2.1,N,55.929,-112.435,FUL,548.0
AB,2023-05-10,0.3,H,54.508,-110.477,FUL,555.0
AB,2023-05-10,0.0,H,55.926,-110.727,FUL,477.0
AB,2023-05-10,0.0,N,55.02,-112.231,FUL,566.0
AB,2023-05-11,0.0,N,55.887,-111.179,FUL,631.0
AB,2023-05-12,0.2,H,55.927,-110.717,FUL,474.0
AB,2023-05-12,4.7,N,55.198,-112.01,FUL,648.0
AB,2023-05-12,0.1,H,55.119,-112.472,FUL,574.0
AB,2023-05-12,9.6,N,55.184,-111.992,FUL,652.0
AB,2023-05-16,0.0,H,55.672,-111.099,FUL,551.0
AB,2023-05-14,0.2,H,55.165,-114.044,FUL,573.0
AB,2023-05-15,0.1,H,55.927,-110.727,FUL,474.0
AB,2023-05-15,0.0,H,55.927,-110.726,FUL,475.0
AB,2023-05-16,0.0,H,55.16,-112.525,FUL,568.0
AB,2023-05-16,6.7,H,56.223,-110.948,FUL,567.0
AB,2023-05-16,0.0,H,55.236,-111.32,FUL,673.0
AB,2023-05-17,0.1,H,56.305,-110.956,FUL,501.0
AB,2023-05-17,0.0,H,56.269,-110.932,FUL,592.0
AB,2023-05-17,0.0,H,55.671,-111.089,FUL,551.0
AB,2023-05-17,1.3,H,54.67,-111.886,FUL,579.0
AB,2023-05-19,0.1,H,55.2,-112.571,FUL,578.0
AB,2023-05-19,0.2,H,55.797,-110.862,FUL,562.0
AB,2023-05-21,0.8,H,55.391,-111.119,FUL,706.0
AB,2023-05-21,0.0,H,55.935,-110.719,FUL,468.0
AB,2023-05-22,0.0,H,55.968,-110.836,FUL,491.0
AB,2023-05-22,0.1,H,56.215,-110.875,FUL,581.0
AB,2023-05-22,0.5,H,54.913,-111.938,FUL,543.0
AB,2023-05-27,0.5,H,55.73,-110.98,FUL,558.0
AB,2023-05-28,0.8,N,55.023,-110.641,FUL,679.0
AB,2023-05-29,0.1,H,55.103,-112.497,FUL,572.0
AB,2023-05-29,0.1,H,55.894,-110.814,FUL,465.0
AB,2023-05-29,0.3,H,55.933,-110.731,FUL,447.0
AB,2023-05-29,4800.0,N,55.628,-110.362,FUL,609.0
AB,2023-05-29,0.2,N,55.345,-111.254,FUL,658.0
AB,2023-05-30,0.2,N,55.646,-112.25,FUL,660.0
AB,2023-05-30,0.3,N,55.111,-113.189,FUL,666.0
AB,2023-05-30,0.1,H,55.28,-113.233,FUL,617.0
AB,2023-06-01,0.1,H,55.677,-111.108,FUL,555.0
AB,2023-06-01,0.1,N,54.856,-112.764,FUL,581.0
AB,2023-06-04,0.0,H,54.926,-112.547,FUL,550.0
AB,2023-06-06,0.0,H,55.921,-110.735,FUL,466.0
AB,2023-06-07,0.0,N,55.046,-111.318,FUL,625.0
AB,2023-06-07,2317.0,N,55.935,-111.105,FUL,620.0
AB,2023-06-07,0.1,N,54.734,-114.05,FUL,700.0
AB,2023-06-10,0.0,H,55.902,-110.746,FUL,480.0
AB,2023-06-11,0.0,H,54.786,-111.857,FUL,580.0
AB,2023-06-13,0.0,N,55.691,-111.15,FUL,561.0
AB,2023-06-14,0.1,H,54.915,-111.939,FUL,549.0
AB,2023-06-17,0.0,N,54.999,-111.759,FUL,585.0
AB,2023-06-19,0.0,H,55.914,-110.734,FUL,481.0
AB,2023-06-21,0.0,H,54.698,-111.834,FUL,590.0
AB,2023-06-22,0.0,H,55.923,-110.71,FUL,480.0
AB,2023-06-22,0.0,H,55.925,-110.691,FUL,501.0
AB,2023-06-27,0.0,N,55.042,-111.642,FUL,644.0
AB,2023-06-29,0.0,N,54.834,-111.412,FUL,638.0
AB,2023-06-29,0.3,H,54.926,-112.12,FUL,552.0
AB,2023-06-30,6.6,N,54.957,-111.212,FUL,708.0
AB,2023-06-30,137.8,N,54.746,-110.116,FUL,608.0
AB,2023-07-01,1.4,N,56.121,-110.426,FUL,456.0
AB,2023-07-05,0.0,H,54.907,-112.865,FUL,572.0
AB,2023-07-05,0.0,H,54.908,-112.865,FUL,572.0
AB,2023-07-05,0.0,H,54.91,-112.865,FUL,573.0
AB,2023-07-05,0.0,H,54.91,-112.865,FUL,573.0
AB,2023-07-10,0.0,H,55.478,-110.743,FUL,639.0
AB,2023-07-11,0.0,N,54.687,-110.297,FUL,597.0
AB,2023-07-11,0.0,N,54.711,-110.942,FUL,614.0
AB,2023-07-15,0.1,H,56.066,-110.875,FUL,503.0
AB,2023-07-21,0.0,H,54.467,-110.94,FUL,557.0
AB,2023-07-23,0.0,H,54.498,-111.715,FUL,606.0
AB,2023-08-01,0.0,H,54.518,-110.413,FUL,549.0
AB,2023-08-08,0.1,H,54.763,-114.085,FUL,661.0
AB,2023-08-14,0.0,H,54.565,-111.004,FUL,605.0
AB,2023-08-23,0.0,H,55.951,-110.727,FUL,446.0
AB,2023-08-26,0.0,H,55.922,-110.697,FUL,499.0
AB,2023-08-30,0.0,H,54.616,-111.844,FUL,578.0
AB,2023-09-25,0.0,H,55.838,-110.867,FUL,454.0
AB,2023-09-26,0.1,H,55.918,-110.732,FUL,482.0
AB,2023-10-06,0.1,H,54.896,-112.084,FUL,572.0
AB,2023-10-07,0.0,H,55.344,-111.265,FUL,661.0
AB,2023-10-09,0.1,H,55.258,-113.226,FUL,593.0
AB,2023-10-10,0.1,H,55.264,-113.231,FUL,593.0
AB,2023-10-12,0.2,H,54.999,-111.803,FUL,635.0
AB,2023-10-24,0.1,H,54.681,-111.925,FUL,576.0
AB,2023-11-04,0.1,H,55.972,-111.986,FUL,696.0
AB,2023-11-23,0.0,H,54.597,-110.732,FUL,640.0
AB,2023-11-24,0.0,H,54.712,-111.845,FUL,564.0
AB,2023-12-11,0.1,H,54.819,-113.562,FUL,620.0
AB,2023-01-06,0.0,H,56.78,-111.527,FUL,386.0
AB,2023-04-14,0.0,H,59.994,-111.846,FUL,214.0
AB,2023-04-18,0.3,H,56.926,-111.465,FUL,328.0
AB,2023-04-23,3.3,H,56.63,-111.393,FUL,382.0
AB,2023-04-25,0.0,H,56.442,-111.177,FUL,485.0
AB,2023-04-26,0.0,H,56.48,-111.198,FUL,502.0
AB,2023-04-30,0.0,H,57.099,-111.753,FUL,329.0
AB,2023-04-30,0.0,H,58.721,-111.159,FUL,238.0
AB,2023-05-02,16.1,H,56.437,-111.201,FUL,481.0
AB,2023-05-03,19.4,H,56.937,-111.55,FUL,320.0
AB,2023-05-05,0.0,H,57.364,-111.021,FUL,356.0
AB,2023-05-07,0.9,H,59.982,-111.853,FUL,198.0
AB,2023-05-09,0.5,N,57.241,-112.033,FUL,394.0
AB,2023-05-09,0.0,N,57.193,-111.135,FUL,420.0
AB,2023-05-15,0.3,H,57.075,-111.589,FUL,314.0
AB,2023-05-16,0.3,H,56.448,-111.295,FUL,481.0
AB,2023-05-17,0.0,H,57.091,-111.749,FUL,330.0
AB,2023-05-18,0.2,H,56.224,-111.698,FUL,637.0
AB,2023-05-23,0.1,H,56.432,-111.31,FUL,503.0
AB,2023-05-25,0.0,H,56.442,-111.177,FUL,485.0
AB,2023-05-28,14760.0,N,57.694,-113.296,FUL,617.0
AB,2023-05-28,1552.0,N,57.706,-113.125,FUL,644.0
AB,2023-05-28,59444.0,N,57.976,-113.215,FUL,575.0
AB,2023-05-28,28454.0,N,57.712,-110.647,FUL,348.0
AB,2023-05-28,105251.0,N,58.867,-111.146,FUL,241.0
AB,2023-05-28,1705.0,N,57.883,-111.054,FUL,284.0
AB,2023-05-30,0.0,N,59.67,-111.427,FUL,220.0
AB,2023-06-01,4.4,N,57.085,-112.474,FUL,474.0
AB,2023-06-02,0.0,H,56.428,-111.33,FUL,507.0
AB,2023-06-04,7.4,N,59.247,-110.953,FUL,257.0
AB,2023-06-04,3.0,N,59.919,-111.491,FUL,215.0
AB,2023-06-09,0.0,H,56.489,-111.349,FUL,450.0
AB,2023-06-13,1.0,N,56.466,-112.102,FUL,479.0
AB,2023-06-24,38.0,N,57.724,-112.206,FUL,715.0
AB,2023-06-24,4.6,N,57.747,-112.137,FUL,729.0
AB,2023-06-29,0.3,N,59.797,-110.913,FUL,300.0
AB,2023-06-29,110.0,N,57.445,-113.353,FUL,721.0
AB,2023-06-29,569.0,N,57.46,-113.39,FUL,682.0
AB,2023-06-29,15200.0,N,57.422,-113.401,FUL,721.0
AB,2023-06-29,1200.0,N,57.408,-113.496,FUL,788.0
AB,2023-06-29,100.0,N,57.48,-113.258,FUL,695.0
AB,2023-06-30,0.0,N,56.697,-111.302,FUL,262.0
AB,2023-06-30,130805.0,N,59.762,-111.149,FUL,272.0
AB,2023-06-30,5.9,N,57.067,-112.158,FUL,394.0
AB,2023-06-30,0.4,N,56.982,-110.973,FUL,495.0
AB,2023-07-02,0.0,N,59.908,-111.588,FUL,201.0
AB,2023-07-02,0.0,N,59.886,-111.558,FUL,217.0
AB,2023-07-03,3366.0,N,57.842,-113.263,FUL,789.0
AB,2023-07-06,20.0,N,59.914,-110.114,FUL,330.0
AB,2023-07-06,59.9,N,57.118,-112.978,FUL,535.0
AB,2023-07-21,0.9,N,59.781,-111.363,FUL,227.0
AB,2023-07-23,0.5,N,59.287,-111.354,FUL,211.0
AB,2023-07-23,0.0,N,59.304,-111.209,FUL,210.0
AB,2023-07-24,0.8,N,57.678,-112.02,FUL,788.0
AB,2023-07-26,1653.9,N,59.287,-110.898,FUL,276.0
AB,2023-07-29,0.0,H,57.125,-111.627,FUL,269.0
AB,2023-07-31,0.0,N,56.751,-110.62,FUL,298.0
AB,2023-08-04,0.8,N,56.834,-112.327,FUL,470.0
AB,2023-09-13,0.0,H,56.428,-111.333,FUL,505.0
AB,2023-10-15,0.1,H,56.406,-111.406,FUL,537.0
AB,2023-10-18,0.0,H,56.437,-111.296,FUL,493.0
AB,2023-10-22,0.0,H,56.759,-111.598,FUL,416.0
AB,2023-11-05,0.0,H,57.074,-111.911,FUL,406.0
AB,2023-11-05,0.0,H,57.075,-111.904,FUL,401.0
AB,2023-11-05,0.0,H,57.089,-111.904,FUL,389.0
AB,2023-11-14,0.0,H,56.371,-111.454,FUL,554.0
AB,2023-11-21,0.0,H,56.605,-111.38,FUL,380.0
AB,2023-05-02,2.5,N,56.158,-118.106,FUL,650.0
AB,2023-03-01,0.1,H,56.096,-116.789,FUL,665.0
AB,2023-03-02,0.0,H,55.896,-116.646,FUL,699.0
AB,2023-03-02,0.1,H,56.694,-117.384,FUL,513.0
AB,2023-03-02,0.1,H,56.934,-117.335,FUL,468.0
AB,2023-04-12,0.2,H,56.876,-118.204,FUL,666.0
AB,2023-04-12,0.1,H,57.556,-117.256,FUL,486.0
AB,2023-04-16,0.0,H,56.471,-116.393,FUL,575.0
AB,2023-04-17,26.2,H,56.475,-117.295,FUL,595.0
AB,2023-04-19,0.7,H,56.355,-117.304,FUL,585.0
AB,2023-04-22,0.0,H,56.45,-116.098,FUL,578.0
AB,2023-04-25,0.0,H,56.462,-116.317,FUL,593.0
AB,2023-04-26,0.2,H,56.259,-118.216,FUL,699.0
AB,2023-04-26,0.2,H,56.349,-117.316,FUL,609.0
AB,2023-04-26,0.0,H,56.766,-117.623,FUL,567.0
AB,2023-04-27,2.6,H,56.448,-117.255,FUL,535.0
AB,2023-04-27,0.4,H,56.457,-116.077,FUL,590.0
AB,2023-04-28,16.2,H,56.563,-119.083,FUL,703.0
AB,2023-04-29,0.1,H,56.41,-119.275,FUL,650.0
AB,2023-04-30,0.8,H,56.72,-117.402,FUL,496.0
AB,2023-04-30,1.1,H,56.436,-117.306,FUL,603.0
AB,2023-05-01,0.0,H,56.632,-117.477,FUL,607.0
AB,2023-05-01,0.0,H,57.704,-117.95,FUL,707.0
AB,2023-05-02,0.0,H,56.482,-119.193,FUL,636.0
AB,2023-05-03,0.5,H,56.428,-116.097,FUL,556.0
AB,2023-05-03,1.8,H,56.259,-117.318,FUL,353.0
AB,2023-05-04,0.2,H,56.52,-119.298,FUL,657.0
AB,2023-05-04,1.7,H,56.415,-118.698,FUL,688.0
AB,2023-05-05,0.8,H,56.477,-116.413,FUL,576.0
AB,2023-05-05,0.3,H,56.379,-119.316,FUL,653.0
AB,2023-05-05,0.5,H,56.477,-116.418,FUL,573.0
AB,2023-05-05,0.3,H,56.492,-116.503,FUL,592.0
AB,2023-05-05,0.0,H,56.324,-117.654,FUL,647.0
AB,2023-05-05,9.3,H,56.253,-118.203,FUL,689.0
AB,2023-05-05,587.0,H,56.545,-119.479,FUL,716.0
AB,2023-05-05,5.4,H,56.538,-118.874,FUL,690.0
AB,2023-05-05,21.2,H,56.534,-118.847,FUL,688.0
AB,2023-05-06,1.1,H,56.274,-118.343,FUL,680.0
AB,2023-05-06,6534.0,U,56.387,-116.809,FUL,620.0
AB,2023-05-09,0.0,H,56.387,-117.246,FUL,515.0
AB,2023-05-09,3.0,H,57.949,-117.497,FUL,358.0
AB,2023-05-10,0.0,H,56.358,-117.086,FUL,537.0
AB,2023-05-11,0.0,H,56.989,-117.493,FUL,456.0
AB,2023-05-12,0.5,H,57.167,-117.235,FUL,445.0
AB,2023-05-13,0.0,H,56.5,-116.646,FUL,612.0
AB,2023-05-14,4.2,H,57.626,-117.442,FUL,690.0
AB,2023-05-19,1.1,H,56.366,-119.48,FUL,631.0
AB,2023-05-22,0.0,H,56.387,-116.872,FUL,614.0
AB,2023-05-22,0.0,H,55.957,-116.839,FUL,625.0
AB,2023-05-29,3.2,H,57.083,-118.13,FUL,756.0
AB,2023-06-04,0.4,N,57.523,-119.03,FUL,645.0
AB,2023-06-05,0.0,N,56.438,-119.181,FUL,638.0
AB,2023-06-05,0.4,N,57.116,-119.538,FUL,749.0
AB,2023-06-06,0.3,N,57.463,-117.903,FUL,721.0
AB,2023-06-06,1.8,H,56.422,-119.968,FUL,736.0
AB,2023-06-06,0.0,H,56.423,-119.962,FUL,734.0
AB,2023-06-07,0.0,H,57.119,-117.534,FUL,474.0
AB,2023-06-15,0.1,H,56.447,-116.098,FUL,577.0
AB,2023-06-19,0.1,H,56.567,-118.985,FUL,711.0
AB,2023-06-19,0.3,H,56.471,-116.783,FUL,603.0
AB,2023-06-22,0.5,H,56.436,-119.793,FUL,686.0
AB,2023-06-22,11.5,N,57.659,-118.829,FUL,591.0
AB,2023-06-23,0.0,N,57.212,-116.876,FUL,446.0
AB,2023-06-23,0.0,N,57.265,-118.109,FUL,691.0
AB,2023-06-24,0.2,N,57.165,-118.43,FUL,784.0
AB,2023-06-24,0.7,N,56.957,-118.597,FUL,715.0
AB,2023-06-24,0.0,N,56.643,-119.443,FUL,1057.0
AB,2023-06-24,5248.0,N,57.648,-117.891,FUL,764.0
AB,2023-06-24,0.0,N,56.65,-117.416,FUL,595.0
AB,2023-06-24,0.1,N,57.58,-118.139,FUL,728.0
AB,2023-06-25,0.3,N,57.274,-117.019,FUL,438.0
AB,2023-06-25,0.0,N,57.233,-119.177,FUL,857.0
AB,2023-06-26,0.0,N,57.164,-118.429,FUL,784.0
AB,2023-06-27,0.2,N,58.039,-117.719,FUL,380.0
AB,2023-06-28,101.2,H,56.453,-116.18,FUL,572.0
AB,2023-06-28,0.0,N,57.08,-118.359,FUL,728.0
AB,2023-06-29,0.0,N,56.724,-118.75,FUL,857.0
AB,2023-06-29,0.0,H,56.599,-117.713,FUL,665.0
AB,2023-06-29,0.1,N,56.672,-119.165,FUL,1015.0
AB,2023-06-29,3.3,N,57.708,-118.326,FUL,781.0
AB,2023-06-30,1.3,H,56.429,-118.766,FUL,690.0
AB,2023-06-30,0.4,N,56.615,-119.629,FUL,879.0
AB,2023-06-30,8550.0,N,56.951,-119.776,FUL,786.0
AB,2023-07-01,0.1,H,56.242,-118.397,FUL,687.0
AB,2023-07-01,0.5,H,56.37,-116.93,FUL,603.0
AB,2023-07-01,0.0,H,56.47,-116.393,FUL,575.0
AB,2023-07-01,0.0,N,56.767,-118.533,FUL,795.0
AB,2023-07-05,0.0,H,56.361,-117.424,FUL,654.0
AB,2023-07-06,0.0,N,56.58,-116.873,FUL,579.0
AB,2023-07-06,0.0,N,56.582,-116.864,FUL,580.0
AB,2023-07-06,49.4,N,57.022,-116.25,FUL,731.0
AB,2023-07-08,179.1,N,56.717,-118.503,FUL,785.0
AB,2023-07-08,0.0,H,56.449,-116.121,FUL,572.0
AB,2023-07-09,27174.4,N,57.982,-119.973,FUL,688.0
AB,2023-07-10,1.6,N,56.891,-118.426,FUL,688.0
AB,2023-07-10,0.1,N,56.245,-116.303,FUL,691.0
AB,2023-07-10,0.0,N,57.092,-118.341,FUL,780.0
AB,2023-07-11,0.0,N,56.541,-119.239,FUL,668.0
AB,2023-07-12,0.0,N,56.939,-116.871,FUL,636.0
AB,2023-07-12,0.0,N,56.701,-118.746,FUL,942.0
AB,2023-07-13,0.1,N,56.715,-117.794,FUL,653.0
AB,2023-07-13,0.3,N,56.721,-117.794,FUL,652.0
AB,2023-07-16,0.0,N,57.722,-117.8,FUL,456.0
AB,2023-07-17,96.4,N,57.026,-118.363,FUL,696.0
AB,2023-07-17,2.4,N,57.236,-116.51,FUL,525.0
AB,2023-07-17,16.7,N,57.71,-118.723,FUL,574.0
AB,2023-07-17,1.4,N,56.872,-116.655,FUL,650.0
AB,2023-07-17,0.0,N,57.1,-116.336,FUL,646.0
AB,2023-07-18,0.8,N,56.448,-118.495,FUL,895.0
AB,2023-07-18,0.2,N,56.513,-120.0,FUL,867.0
AB,2023-07-18,0.0,N,56.538,-119.855,FUL,740.0
AB,2023-07-19,2.2,H,56.367,-117.076,FUL,541.0
AB,2023-07-21,0.7,N,58.0,-118.771,FUL,673.0
AB,2023-07-22,0.0,N,57.306,-118.548,FUL,798.0
AB,2023-07-22,0.7,N,57.697,-117.771,FUL,539.0
AB,2023-07-22,2.3,N,56.394,-116.705,FUL,645.0
AB,2023-07-22,1.9,H,56.268,-118.242,FUL,688.0
AB,2023-07-22,0.0,N,55.756,-116.663,FUL,691.0
AB,2023-07-23,0.3,N,57.004,-117.071,FUL,490.0
AB,2023-07-23,1.2,N,56.834,-117.001,FUL,571.0
AB,2023-07-23,200.0,N,57.236,-116.359,FUL,589.0
AB,2023-07-23,15.8,N,57.252,-117.095,FUL,411.0
AB,2023-07-23,1.4,N,57.208,-116.9,FUL,442.0
AB,2023-07-23,0.6,N,56.821,-116.646,FUL,645.0
AB,2023-07-24,0.1,N,56.634,-118.54,FUL,827.0
AB,2023-07-24,17714.2,N,56.859,-119.659,FUL,896.0
AB,2023-07-24,0.2,N,56.726,-118.284,FUL,801.0
AB,2023-07-31,0.0,N,56.532,-119.375,FUL,675.0
AB,2023-08-02,0.0,H,56.178,-116.799,FUL,636.0
AB,2023-08-04,0.0,N,57.039,-117.924,FUL,693.0
AB,2023-08-12,0.0,H,56.493,-116.504,FUL,591.0
AB,2023-08-15,0.0,H,56.315,-117.348,FUL,601.0
AB,2023-09-01,0.4,H,56.537,-116.398,FUL,600.0
AB,2023-09-02,0.0,H,56.371,-117.18,FUL,321.0
AB,2023-09-09,0.1,H,56.52,-119.369,FUL,667.0
AB,2023-09-14,0.0,N,57.776,-118.466,FUL,559.0
AB,2023-09-14,0.0,H,56.423,-117.605,FUL,646.0
AB,2023-09-19,0.3,H,57.745,-117.559,FUL,405.0
AB,2023-09-25,0.1,H,56.262,-116.386,FUL,688.0
AB,2023-10-04,0.5,H,56.546,-119.36,FUL,694.0
AB,2023-10-05,0.0,H,56.829,-117.707,FUL,557.0
AB,2023-10-09,1.6,H,56.396,-118.966,FUL,641.0
AB,2023-10-15,0.0,H,56.979,-117.325,FUL,459.0
AB,2023-10-20,0.0,H,56.709,-117.449,FUL,510.0
AB,2023-10-20,0.0,H,56.612,-117.078,FUL,510.0
