fire_id,lat,lon,date,hectares,STATION_NAME,PROV_STATE_TERR_CODE,LATITUDE,LONGITUDE,ELEVATION,distance,PROVINCE_CODE,HEATING_DEGREE_DAYS,TOTAL_SNOW_FLAG,DIRECTION_MAX_GUST_FLAG,DIRECTION_MAX_GUST,MAX_REL_HUMIDITY,LOCAL_DAY,LOCAL_MONTH,ID,MIN_TEMPERATURE_FLAG,MIN_TEMPERATURE,TOTAL_SNOW,MEAN_TEMPERATURE,MAX_REL_HUMIDITY_FLAG,LOCAL_DATE,SPEED_MAX_GUST,MIN_REL_HUMIDITY,COOLING_DEGREE_DAYS_FLAG,COOLING_DEGREE_DAYS,SNOW_ON_GROUND_FLAG,MEAN_TEMPERATURE_FLAG,MAX_TEMPERATURE_FLAG,MAX_TEMPERATURE,TOTAL_PRECIPITATION_FLAG,SPEED_MAX_GUST_FLAG,LOCAL_YEAR,TOTAL_RAIN,MIN_REL_HUMIDITY_FLAG,TOTAL_RAIN_FLAG,HEATING_DEGREE_DAYS_FLAG,TOTAL_PRECIPITATION,SNOW_ON_GROUND,CLIMATE_IDENTIFIER
7232,49.0248,-121.6378,2002-07-13,7.0,CULTUS LAKE,BC,49.0444,-121.5843,45.7,4.46496126697971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7233,49.1888,-121.7258,2002-08-24,0.1,ELBOW LAKE,BC,49.17,-121.58,218.0,10.795235924132628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7234,49.0851,-121.741,2005-04-28,0.001,CULTUS LAKE,BC,49.05,-121.59,45.7,11.665092036294958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7235,49.0173,-118.3098,2002-07-07,0.009,GRAND FORKS HARDY MTN,BC,49.0214032,-118.2929077,623.0,1.3127785244664625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7236,49.085,-118.9983,2002-07-23,0.009,ROCK CREEK,BC,49.04,-119.01,609.6,5.072677558033233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7237,49.0283,-118.4848,2002-07-23,0.009,MIDWAY,BC,49.0013264,-118.4618507,571.0,3.4325363081764744,BC,0.0,,,,,23.0,7.0,1135126.2002.7.23,,12.0,0.0,23.0,,2002-07-23 00:00:00,,,,5.0,,,,34.0,T,,2002.0,0.0,,T,,0.0,0.0,1135126
7238,49.0093,-118.2286,2002-07-25,0.009,GRAND FORKS A,BC,49.02,-118.27,530.4,3.2431925648670417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7239,49.0409,-119.31,2001-10-01,0.2,OLIVER MONASHEE VINEYARD,BC,49.07,-119.33,374.9,3.546601243531781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7240,49.06,-119.055,2002-10-03,0.009,ROCK CREEK MT BALDY,BC,49.07,-119.0927,1174.0,2.961324476365886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7241,49.018,-119.2949,2002-10-22,0.009,OSOYOOS WEST,BC,49.0155,-119.2634,297.2,2.3124719502098974,BC,7.0,,,,,22.0,10.0,1125865.2002.10.22,,3.0,0.0,11.0,,2002-10-22 00:00:00,,,,0.0,,,,19.0,,,2002.0,0.0,,,,0.0,0.0,1125865
7242,49.0217,-118.787,2002-04-22,0.009,ROCK CREEK,BC,49.04,-119.01,609.6,16.374424402547533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7243,49.0201,-118.4265,2002-04-22,0.1,MIDWAY,BC,49.0013264,-118.4618507,571.0,3.3153526643794926,BC,9.5,,,,,22.0,4.0,1135126.2002.4.22,,-2.0,0.0,8.5,,2002-04-22 00:00:00,,,,0.0,,,,19.0,,,2002.0,0.0,,,,0.0,0.0,1135126
7244,59.62,-126.905,2004-07-24,0.8,COAL RIVER,BC,59.4,-127.09,517.0,26.57978479321616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245,59.18,-131.94,2006-07-05,35.0,NAKONAKE RIVER,BC,59.0,-133.29,365.8,79.61541584869987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7246,59.3647,-125.5323,2004-04-20,15.0,LOWER LIARD BRIDGE,BC,59.25,-126.06,434.6,32.5328618353782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7247,59.0525,-121.3021,2004-07-17,1.0,YOYO,BC,58.53,-121.3,579.1,58.06299769172084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7248,59.5396,-121.4252,2004-07-24,0.7,SAMBAA K'E,NT,60.2627,-121.142,498.0,81.88959067523997,NT,0.0,,,,,24.0,7.0,220CQHR.2004.7.24,,5.4,0.0,18.6,,2004-07-24 00:00:00,,,,0.6,,,,31.8,,,2004.0,,,,,,0.0,220CQHR
7249,59.3433,-121.6225,2004-07-24,0.7,YOYO,BC,58.53,-121.3,579.1,92.250127192192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7250,59.3333,-121.807,2004-07-10,0.1,YOYO,BC,58.53,-121.3,579.1,93.88178138722864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7251,59.4622,-121.9382,2004-07-24,0.2,SAMBAA K'E,NT,60.2627,-121.142,498.0,99.4290991091029,NT,0.0,,,,,24.0,7.0,220CQHR.2004.7.24,,5.4,0.0,18.6,,2004-07-24 00:00:00,,,,0.6,,,,31.8,,,2004.0,,,,,,0.0,220CQHR
7252,59.5685,-121.8522,2004-07-24,0.01,SAMBAA K'E,NT,60.2627,-121.142,498.0,86.69447053574045,NT,0.0,,,,,24.0,7.0,220CQHR.2004.7.24,,5.4,0.0,18.6,,2004-07-24 00:00:00,,,,0.6,,,,31.8,,,2004.0,,,,,,0.0,220CQHR
7253,59.7997,-123.8198,2004-07-24,0.1,FORT LIARD,NT,60.14,-123.28,213.4,48.28260012235764,NT,0.0,,,,,24.0,7.0,2201579.2004.7.24,,13.8,0.0,20.9,,2004-07-24 00:00:00,,,,2.9,,,,27.9,,,2004.0,0.0,,,,0.0,0.0,2201579
7254,59.0119,-121.2769,2004-07-24,0.6,YOYO,BC,58.53,-121.3,579.1,53.56772665489745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7255,59.5493,-121.456,2004-07-17,1.0,SAMBAA K'E,NT,60.2627,-121.142,498.0,81.18414377618319,NT,0.2,,,,,17.0,7.0,220CQHR.2004.7.17,,9.4,0.0,17.8,,2004-07-17 00:00:00,,,,0.0,,,,26.2,,,2004.0,,,,,,0.0,220CQHR
7256,59.0877,-121.945,2004-07-26,0.01,FORT NELSON UA,BC,58.5029,-122.342207,378.3,68.8919974711503,BC,0.6,,,,,26.0,7.0,1192950.2004.7.26,,14.0,0.0,17.4,,2004-07-26 00:00:00,,,,0.0,,,,20.7,,,2004.0,3.8,,,,3.8,0.0,1192950
7257,59.5808,-121.7681,2004-07-26,0.2,SAMBAA K'E,NT,60.2627,-121.142,498.0,83.4134167497584,NT,3.8,,,,,26.0,7.0,220CQHR.2004.7.26,,12.6,0.0,14.2,,2004-07-26 00:00:00,,,,0.0,,,,15.7,,,2004.0,,,,,,0.0,220CQHR
7258,59.5817,-121.6993,2004-07-24,0.5,SAMBAA K'E,NT,60.2627,-121.142,498.0,81.79312210728669,NT,0.0,,,,,24.0,7.0,220CQHR.2004.7.24,,5.4,0.0,18.6,,2004-07-24 00:00:00,,,,0.6,,,,31.8,,,2004.0,,,,,,0.0,220CQHR
7259,59.5564,-121.4399,2004-07-18,0.01,SAMBAA K'E,NT,60.2627,-121.142,498.0,80.22312631725954,NT,0.7,,,,,18.0,7.0,220CQHR.2004.7.18,,15.0,0.0,17.3,,2004-07-18 00:00:00,,,,0.0,,,,19.5,,,2004.0,,,,,,0.0,220CQHR
7260,59.0149,-121.9225,2004-07-24,20.0,FORT NELSON UA,BC,58.5029,-122.342207,378.3,61.82434959078955,BC,0.0,,,,,24.0,7.0,1192950.2004.7.24,,15.5,0.0,24.5,,2004-07-24 00:00:00,,,,6.5,,,,33.4,,,2004.0,3.6,,,,3.6,0.0,1192950
7261,59.5208,-121.8215,2004-07-24,0.3,SAMBAA K'E,NT,60.2627,-121.142,498.0,90.72770635500356,NT,0.0,,,,,24.0,7.0,220CQHR.2004.7.24,,5.4,0.0,18.6,,2004-07-24 00:00:00,,,,0.6,,,,31.8,,,2004.0,,,,,,0.0,220CQHR
7262,59.2592,-123.5393,2004-08-04,0.1,MILE 318 ALASKA HWY,BC,58.54,-123.07,520.9,84.33838231089518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7263,58.9923,-121.8506,2004-07-24,0.01,YOYO,BC,58.53,-121.3,579.1,60.38223103369272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7264,59.2385,-123.475,2004-08-05,0.1,MILE 318 ALASKA HWY,BC,58.54,-123.07,520.9,81.02897774380193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7265,59.3204,-121.9578,2004-07-24,0.25,FORT NELSON UA,BC,58.5029,-122.342207,378.3,93.48383707617592,BC,0.0,,,,,24.0,7.0,1192950.2004.7.24,,15.5,0.0,24.5,,2004-07-24 00:00:00,,,,6.5,,,,33.4,,,2004.0,3.6,,,,3.6,0.0,1192950
7266,59.5742,-121.6925,2004-07-24,4.5,SAMBAA K'E,NT,60.2627,-121.142,498.0,82.42451039906994,NT,0.0,,,,,24.0,7.0,220CQHR.2004.7.24,,5.4,0.0,18.6,,2004-07-24 00:00:00,,,,0.6,,,,31.8,,,2004.0,,,,,,0.0,220CQHR
7267,59.5848,-121.6859,2004-07-24,17.5,SAMBAA K'E,NT,60.2627,-121.142,498.0,81.19264860502972,NT,0.0,,,,,24.0,7.0,220CQHR.2004.7.24,,5.4,0.0,18.6,,2004-07-24 00:00:00,,,,0.6,,,,31.8,,,2004.0,,,,,,0.0,220CQHR
7268,58.9923,-121.8523,2004-07-24,0.1,YOYO,BC,58.53,-121.3,579.1,60.43376992964879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7269,59.4917,-121.6257,2004-10-26,16.0,SAMBAA K'E,NT,60.2627,-121.142,498.0,89.8230659054408,NT,25.1,,,,,26.0,10.0,220CQHR.2004.10.26,,-13.0,,-7.1,,2004-10-26 00:00:00,,,,0.0,,,,-1.2,,,2004.0,,,,,,,220CQHR
7270,59.8168,-122.6123,2004-06-14,0.1,FORT LIARD,NT,60.14,-123.28,213.4,51.65294984923415,NT,2.7,,,,,14.0,6.0,2201579.2004.6.14,,6.7,0.0,15.3,,2004-06-14 00:00:00,,,,0.0,,,,23.8,,,2004.0,0.0,,,,0.0,0.0,2201579
7271,59.5671,-123.3028,2004-06-15,0.5,FORT LIARD,NT,60.14,-123.28,213.4,63.67629109412247,NT,1.9,,,,,15.0,6.0,2201579.2004.6.15,,9.9,0.0,16.1,,2004-06-15 00:00:00,,,,0.0,,,,22.2,,,2004.0,0.8,,,,0.8,0.0,2201579
7272,59.7948,-122.985,2006-04-28,0.1,FORT LIARD,NT,60.14,-123.28,213.4,41.72174465310194,NT,7.8,,,,,28.0,4.0,2201579.2006.4.28,,-1.3,0.0,10.2,,2006-04-28 00:00:00,,,,0.0,,,,21.7,,,2006.0,0.0,,,,0.0,,2201579
7273,59.2291,-120.9713,2006-06-26,1.6,YOYO,BC,58.53,-121.3,579.1,79.94819375118001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7274,59.8868,-123.8538,2006-07-18,0.2,FORT LIARD,NT,60.14,-123.28,213.4,42.51219247889267,NT,0.0,,,,,18.0,7.0,2201579.2006.7.18,,10.7,0.0,18.8,,2006-07-18 00:00:00,,,,0.8,,,,26.8,,,2006.0,3.2,,,,3.2,0.0,2201579
7275,59.4241,-122.1375,2008-05-28,0.6,FORT LIARD,NT,60.14,-123.28,213.4,102.03550876810156,NT,0.8,M,,3.0,60.0,28.0,5.0,2201579.2008.5.28,,12.3,,17.2,,2008-05-28 00:00:00,54.0,35.0,,0.0,,,,22.1,,,2008.0,,,M,,0.0,,2201579
7276,59.0228,-120.9164,2008-05-28,12.4,YOYO,BC,58.53,-121.3,579.1,59.05240577840517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7277,59.4435,-121.1868,2008-06-19,0.1,SAMBAA K'E,NT,60.2627,-121.142,498.0,91.068015469677,NT,5.4,M,,22.0,93.0,19.0,6.0,220CQHR.2008.6.19,,3.1,,12.6,,2008-06-19 00:00:00,33.0,30.0,,0.0,,,,22.0,M,,2008.0,,,M,,,,220CQHR
7278,59.5431,-121.5563,2008-06-19,0.5,SAMBAA K'E,NT,60.2627,-121.142,498.0,83.2312760711877,NT,5.4,M,,22.0,93.0,19.0,6.0,220CQHR.2008.6.19,,3.1,,12.6,,2008-06-19 00:00:00,33.0,30.0,,0.0,,,,22.0,M,,2008.0,,,M,,,,220CQHR
7279,59.4161,-121.2761,2008-07-02,0.48,SAMBAA K'E,NT,60.2627,-121.142,498.0,94.37592088737456,NT,0.0,M,,14.0,75.0,2.0,7.0,220CQHR.2008.7.2,,13.1,,21.1,,2008-07-02 00:00:00,32.0,29.0,,3.1,,,,29.0,M,,2008.0,,,M,,,,220CQHR
7280,58.9659,-121.018,2008-07-03,0.78,YOYO,BC,58.53,-121.3,579.1,51.09487640086301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7281,59.9867,-123.7877,2008-08-07,0.25,FORT LIARD A,NT,60.1408,-123.2812,215.8,32.89653101484081,NT,0.0,,,,,7.0,8.0,2201575.2008.8.7,,15.5,0.0,18.9,,2008-08-07 00:00:00,,,,0.9,,,,22.3,,,2008.0,9.0,,,,9.0,0.0,2201575
7282,59.6115,-123.6491,2008-08-07,0.2,FORT LIARD,NT,60.14,-123.28,213.4,62.2325068789655,NT,0.0,M,,4.0,75.0,7.0,8.0,2201579.2008.8.7,,14.8,,18.9,,2008-08-07 00:00:00,57.0,48.0,,0.9,,,,23.0,,,2008.0,,,M,,0.0,,2201579
7283,59.6705,-120.2147,2004-07-21,1600.0,PETITOT LO,AB,59.32,-119.37,777.2,61.54092489817769,AB,3.5,,,,,21.0,7.0,3075171.2004.7.21,,7.0,0.0,14.5,,2004-07-21 00:00:00,,,,0.0,,,,22.0,,,2004.0,2.2,,,,2.2,0.0,3075171
7284,59.84,-120.0083,2004-07-24,2299.1,PETITOT LO,AB,59.32,-119.37,777.2,68.03600783080442,AB,0.0,,,,,24.0,7.0,3075171.2004.7.24,,12.0,0.0,20.5,,2004-07-24 00:00:00,,,,2.5,,,,29.0,,,2004.0,1.2,,,,1.2,0.0,3075171
7285,59.8497,-120.019,2004-07-24,2299.1,PETITOT LO,AB,59.32,-119.37,777.2,69.26652293504932,AB,0.0,,,,,24.0,7.0,3075171.2004.7.24,,12.0,0.0,20.5,,2004-07-24 00:00:00,,,,2.5,,,,29.0,,,2004.0,1.2,,,,1.2,0.0,3075171
7286,59.5252,-120.4548,2004-08-02,0.75,PETITOT LO,AB,59.32,-119.37,777.2,65.42469858568617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7287,59.5419,-120.4688,2004-07-24,0.3,PETITOT LO,AB,59.32,-119.37,777.2,66.81500673578978,AB,0.0,,,,,24.0,7.0,3075171.2004.7.24,,12.0,0.0,20.5,,2004-07-24 00:00:00,,,,2.5,,,,29.0,,,2004.0,1.2,,,,1.2,0.0,3075171
7288,59.992,-120.1949,2008-07-02,10.3,SAMBAA K'E,NT,60.2627,-121.142,498.0,60.43773008248358,NT,0.0,M,,14.0,75.0,2.0,7.0,220CQHR.2008.7.2,,13.1,,21.1,,2008-07-02 00:00:00,32.0,29.0,,3.1,,,,29.0,M,,2008.0,,,M,,,,220CQHR
7289,59.5407,-120.6808,2008-07-02,1.7,PETITOT LO,AB,59.32,-119.37,777.2,78.03452518074052,AB,1.7,,,,,2.0,7.0,3075171.2008.7.2,,5.5,0.0,16.3,,2008-07-02 00:00:00,,,,0.0,M,,,27.0,,,2008.0,2.4,,,,2.4,,3075171
7290,59.8185,-120.3863,2008-08-17,0.411,SAMBAA K'E,NT,60.2627,-121.142,498.0,64.77033279366567,NT,3.7,M,,0.0,95.0,17.0,8.0,220CQHR.2008.8.17,,7.2,,14.3,,2008-08-17 00:00:00,0.0,58.0,,0.0,,,,21.4,M,,2008.0,,,M,,,,220CQHR
7291,59.7007,-124.108,2004-07-17,0.01,FORT LIARD,NT,60.14,-123.28,213.4,67.15450679427946,NT,0.0,,,,,17.0,7.0,2201579.2004.7.17,,15.8,0.0,23.5,,2004-07-17 00:00:00,,,,5.5,,,,31.1,,,2004.0,8.0,,,,8.0,0.0,2201579
7292,59.1587,-123.4145,2004-09-24,0.5,MILE 318 ALASKA HWY,BC,58.54,-123.07,520.9,71.54803262705371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7293,57.9963,-121.4305,2004-06-17,28.0,SIERRA,BC,58.5,-121.25,566.3,56.96022484416493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7294,57.7327,-122.9605,2004-04-28,0.1,MINAKER RIVER,BC,57.51,-123.02,625.3,24.99957652160833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7295,57.1184,-122.8312,2005-05-29,0.5,TRUTCH MOUNTAIN,BC,57.23,-122.59,1066.8,19.102662601538665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7296,57.5082,-123.0667,2006-09-10,160.0,MINAKER RIVER,BC,57.51,-123.02,625.3,2.794811186921654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7297,58.1901,-123.5072,2006-10-05,3.0,STEAMBOAT,BC,58.41,-123.46,1063.8,24.591350815942263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7298,58.132,-123.5206,2006-10-05,6.0,STEAMBOAT,BC,58.41,-123.46,1063.8,31.095113851035247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7299,58.1291,-123.4955,2006-10-05,3.0,STEAMBOAT,BC,58.41,-123.46,1063.8,31.283916929407148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7300,58.1309,-123.4759,2006-10-05,4.0,STEAMBOAT,BC,58.41,-123.46,1063.8,31.02893583336892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7301,58.1342,-123.4561,2006-10-05,1.0,STEAMBOAT,BC,58.41,-123.46,1063.8,30.649153692992485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7302,58.1248,-123.4574,2006-10-05,3.0,STEAMBOAT,BC,58.41,-123.46,1063.8,31.693246669682928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7303,57.6005,-122.784,2006-07-02,2.5,MINAKER RIVER,BC,57.51,-123.02,625.3,17.294323604566838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7304,57.3472,-121.837,2006-07-02,3575.4,LAPRISE,BC,57.26,-121.59,781.0,17.71264917285027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7305,57.4638,-121.7855,2006-07-02,0.009,LAPRISE,BC,57.26,-121.59,781.0,25.498735879241146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7306,57.4805,-121.7962,2006-07-02,2882.0,LAPRISE,BC,57.26,-121.59,781.0,27.44186368172841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7307,57.6212,-122.887,2006-07-02,6552.0,MINAKER RIVER,BC,57.51,-123.02,625.3,14.681024800143565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7308,57.6195,-121.4543,2006-07-02,85.0,LAPRISE,BC,57.26,-121.59,781.0,40.76546527026464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7309,57.612,-121.8833,2006-07-02,1080.0,LAPRISE,BC,57.26,-121.59,781.0,42.86967795491102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7310,57.3924,-122.1558,2006-07-04,2.0,TRUTCH MILE 200,BC,57.44,-122.57,868.7,25.345645764803457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7311,57.3313,-121.608,2006-04-24,0.2,LAPRISE,BC,57.26,-121.59,781.0,7.99658878246628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7312,57.9748,-121.739,2008-07-30,13.8,PROPHET RIVER,BC,58.13,-122.47,457.2,46.3142509100398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7313,57.7883,-122.7722,2008-07-02,0.5,MINAKER RIVER,BC,57.51,-123.02,625.3,34.256990674606094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7314,58.4315,-123.5633,2008-06-21,1300.0,STEAMBOAT,BC,58.41,-123.46,1063.8,6.468792259759677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7315,58.9417,-124.2,2008-07-01,350.0,TETSA RIVER,BC,58.3911056,-124.1409052,810.0,61.28008359143229,BC,1.2,,,,,1.0,7.0,1195J29.2008.7.1,,6.5,0.0,16.8,,2008-07-01 00:00:00,,,,0.0,,,,27.0,,,2008.0,8.0,,,,8.0,0.0,1195J29
7316,57.3057,-121.6706,2006-06-29,1.5,LAPRISE,BC,57.26,-121.59,781.0,7.016107609684578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7317,59.1647,-132.3583,2006-07-02,12.0,NAKONAKE RIVER,BC,59.0,-133.29,365.8,56.2568275692192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7318,59.8843,-131.4556,2004-06-21,29962.0,SWIFT RIVER,YT,60.0,-131.11,891.2,23.137161152513567,YT,,,,,,21.0,6.0,2101081.2004.6.21,,,0.0,,,2004-06-21 00:00:00,,,M,,,M,,,,,2004.0,0.0,,,M,0.0,0.0,2101081
7319,59.4403,-130.6338,2004-06-20,300.0,MIDWAY PROJECT,BC,59.56,-130.2,1150.0,27.848363277014503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7320,59.5903,-130.6413,2004-06-20,8000.0,MIDWAY PROJECT,BC,59.56,-130.2,1150.0,25.06116597790969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7321,59.7917,-130.8593,2004-06-21,9500.0,SWIFT RIVER,YT,60.0,-131.11,891.2,27.03799048006717,YT,,,,,,21.0,6.0,2101081.2004.6.21,,,0.0,,,2004-06-21 00:00:00,,,M,,,M,,,,,2004.0,0.0,,,M,0.0,0.0,2101081
7322,59.6883,-131.3065,2004-06-21,82.29999999999998,SWIFT RIVER,YT,60.0,-131.11,891.2,36.333121503267584,YT,,,,,,21.0,6.0,2101081.2004.6.21,,,0.0,,,2004-06-21 00:00:00,,,M,,,M,,,,,2004.0,0.0,,,M,0.0,0.0,2101081
7323,59.2255,-122.8805,2004-10-18,2.0,MILE 318 ALASKA HWY,BC,58.54,-123.07,520.9,76.94961547034394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7324,59.1612,-122.508,2004-10-19,1.5,MILE 306 ALASKA HWY,BC,58.51,-122.52,451.1,72.36796385352874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7325,59.1083,-122.59,2004-10-18,1.5,MILE 306 ALASKA HWY,BC,58.51,-122.52,451.1,66.6080826190927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7326,58.3171,-120.2763,2004-07-17,1.0,RAINBOW LO,AB,58.21,-119.42,579.1,51.44860260049075,AB,0.0,,,,,17.0,7.0,3075L48.2004.7.17,,15.0,0.0,21.0,,2004-07-17 00:00:00,,,,3.0,,,,27.0,,,2004.0,1.2,,,,1.2,0.0,3075L48
7327,59.1236,-122.0323,2004-07-24,0.75,FORT NELSON UA,BC,58.5029,-122.342207,378.3,71.24321106648357,BC,0.0,,,,,24.0,7.0,1192950.2004.7.24,,15.5,0.0,24.5,,2004-07-24 00:00:00,,,,6.5,,,,33.4,,,2004.0,3.6,,,,3.6,0.0,1192950
7328,58.4265,-121.7293,2004-07-25,5.0,YOYO,BC,58.53,-121.3,579.1,27.465818266763637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7329,58.9746,-121.8962,2004-07-24,0.6,FORT NELSON UA,BC,58.5029,-122.342207,378.3,58.38751426207476,BC,0.0,,,,,24.0,7.0,1192950.2004.7.24,,15.5,0.0,24.5,,2004-07-24 00:00:00,,,,6.5,,,,33.4,,,2004.0,3.6,,,,3.6,0.0,1192950
7330,59.4016,-120.2019,2004-07-24,5.0,PETITOT LO,AB,59.32,-119.37,777.2,47.9771223882412,AB,0.0,,,,,24.0,7.0,3075171.2004.7.24,,12.0,0.0,20.5,,2004-07-24 00:00:00,,,,2.5,,,,29.0,,,2004.0,1.2,,,,1.2,0.0,3075171
7331,59.3577,-120.2087,2004-07-24,0.3,PETITOT LO,AB,59.32,-119.37,777.2,47.71253345979853,AB,0.0,,,,,24.0,7.0,3075171.2004.7.24,,12.0,0.0,20.5,,2004-07-24 00:00:00,,,,2.5,,,,29.0,,,2004.0,1.2,,,,1.2,0.0,3075171
7332,59.236,-120.0768,2004-07-24,0.4,PETITOT LO,AB,59.32,-119.37,777.2,41.1968508872169,AB,0.0,,,,,24.0,7.0,3075171.2004.7.24,,12.0,0.0,20.5,,2004-07-24 00:00:00,,,,2.5,,,,29.0,,,2004.0,1.2,,,,1.2,0.0,3075171
7333,59.144,-122.0588,2004-07-24,17.0,FORT NELSON UA,BC,58.5029,-122.342207,378.3,73.08382762674994,BC,0.0,,,,,24.0,7.0,1192950.2004.7.24,,15.5,0.0,24.5,,2004-07-24 00:00:00,,,,6.5,,,,33.4,,,2004.0,3.6,,,,3.6,0.0,1192950
7334,59.1199,-122.758,2004-07-31,0.009,MILE 318 ALASKA HWY,BC,58.54,-123.07,520.9,66.89319151113682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7335,59.2812,-123.2462,2004-07-24,0.03,MILE 318 ALASKA HWY,BC,58.54,-123.07,520.9,82.9841012602307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7336,58.7628,-122.283,2004-07-17,0.1,FORT NELSON UA,BC,58.5029,-122.342207,378.3,29.08375234951516,BC,0.0,,,,,17.0,7.0,1192950.2004.7.17,,14.3,0.0,22.7,,2004-07-17 00:00:00,,,,4.7,,,,31.0,,,2004.0,11.8,,,,11.8,0.0,1192950
7337,58.2722,-121.3038,2004-07-25,0.4,SIERRA,BC,58.5,-121.25,566.3,25.50754886056132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7338,59.2812,-123.2462,2004-07-31,0.2,MILE 318 ALASKA HWY,BC,58.54,-123.07,520.9,82.9841012602307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7339,58.8688,-122.6597,2004-08-17,0.2,MILE 306 ALASKA HWY,BC,58.51,-122.52,451.1,40.679666963192005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7340,58.18,-121.3733,2004-06-17,37.1,SIERRA,BC,58.5,-121.25,566.3,36.27996599509228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7341,58.2233,-121.335,2004-06-17,27.0,SIERRA,BC,58.5,-121.25,566.3,31.144957299117145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7342,58.0603,-120.8867,2004-06-22,0.65,SIERRA,BC,58.5,-121.25,566.3,53.272826592108025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7343,58.1305,-120.5703,2004-06-23,800.0,SIERRA,BC,58.5,-121.25,566.3,57.09503856223325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7344,58.2875,-121.21,2004-06-25,130.0,SIERRA,BC,58.5,-121.25,566.3,23.72871158547016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
