agency,lat,lon,date,hectares,cause,response_type,biome,elevation
BC,52.347,-120.231,1955-07-23,0.8,L, ,Montane Cordillera,960.0
BC,50.963,-118.799,1955-07-25,0.1,L, ,Montane Cordillera,766.0
BC,50.51,-118.799,1955-07-23,0.1,L, ,Montane Cordillera,1318.0
BC,50.568,-119.003,1955-07-23,0.1,L, ,Montane Cordillera,641.0
BC,52.155,-120.039,1955-07-24,0.1,L, ,Montane Cordillera,1312.0
BC,52.155,-120.039,1955-07-24,0.1,L, ,Montane Cordillera,1312.0
BC,51.213,-119.044,1955-07-01,0.1,L, ,Montane Cordillera,800.0
BC,51.242,-118.982,1955-08-01,0.1,L, ,Montane Cordillera,517.0
BC,50.597,-118.687,1956-08-25,0.1,L, ,Montane Cordillera,608.0
BC,50.992,-118.799,1956-09-01,0.1,L, ,Montane Cordillera,1372.0
BC,51.01,-118.747,1956-09-01,0.1,L, ,Montane Cordillera,982.0
BC,50.684,-118.799,1956-08-29,0.1,L, ,Montane Cordillera,840.0
BC,51.126,-119.232,1956-09-09,0.1,L, ,Montane Cordillera,1325.0
BC,51.097,-118.794,1956-09-13,16.7,L, ,Montane Cordillera,2042.0
BC,50.684,-118.799,1956-09-11,0.1,L, ,Montane Cordillera,840.0
BC,50.818,-118.687,1956-09-11,0.1,L, ,Montane Cordillera,1963.0
BC,50.76,-118.687,1956-09-11,0.1,L, ,Montane Cordillera,882.0
BC,50.76,-118.687,1956-09-11,0.9,L, ,Montane Cordillera,882.0
BC,50.934,-118.549,1956-09-15,0.1,L, ,Montane Cordillera,1986.0
BC,51.713,-119.747,1956-09-09,0.4,L, ,Montane Cordillera,764.0
BC,50.492,-118.982,1957-07-13,0.1,L, ,Montane Cordillera,709.0
BC,50.597,-118.937,1957-07-20,0.1,L, ,Montane Cordillera,1347.0
BC,50.51,-118.982,1957-07-20,0.1,L, ,Montane Cordillera,634.0
BC,50.539,-118.891,1957-07-22,0.4,L, ,Montane Cordillera,492.0
BC,50.539,-118.891,1957-07-22,0.1,L, ,Montane Cordillera,492.0
BC,50.742,-118.391,1957-07-23,0.1,L, ,Montane Cordillera,1393.0
BC,50.992,-119.095,1957-07-29,0.1,L, ,Montane Cordillera,618.0
BC,51.068,-119.341,1957-07-29,0.1,L, ,Montane Cordillera,922.0
BC,50.568,-118.845,1957-07-30,0.1,L, ,Montane Cordillera,729.0
BC,50.76,-118.687,1956-09-11,0.2,L, ,Montane Cordillera,882.0
BC,52.097,-119.337,1956-09-10,0.1,L, ,Montane Cordillera,775.0
BC,50.539,-118.891,1955-08-23,0.2,L, ,Montane Cordillera,492.0
BC,50.51,-118.891,1955-08-23,0.2,L, ,Montane Cordillera,862.0
BC,50.655,-118.891,1955-08-25,0.1,L, ,Montane Cordillera,1624.0
BC,50.597,-118.687,1955-08-23,0.1,L, ,Montane Cordillera,608.0
BC,50.597,-118.891,1955-08-25,0.1,L, ,Montane Cordillera,833.0
BC,51.01,-119.388,1955-08-30,0.1,H, ,Montane Cordillera,1175.0
BC,51.097,-119.091,1955-08-23,0.1,H, ,Montane Cordillera,1440.0
BC,50.847,-118.687,1955-09-01,0.1,L, ,Montane Cordillera,1769.0
BC,52.126,-120.231,1955-08-15,0.1,L, ,Montane Cordillera,1227.0
BC,51.934,-120.044,1955-09-02,0.1,H, ,Montane Cordillera,675.0
BC,50.847,-118.982,1957-04-30,0.4,H, ,Montane Cordillera,361.0
BC,50.684,-118.799,1957-04-30,0.2,L, ,Montane Cordillera,840.0
BC,50.568,-119.049,1955-09-12,0.1,H, ,Montane Cordillera,528.0
BC,50.626,-118.232,1955-09-12,0.1,L, ,Montane Cordillera,2049.0
BC,50.51,-118.937,1957-09-02,0.8,L, ,Montane Cordillera,922.0
BC,50.51,-118.937,1957-09-02,0.1,H, ,Montane Cordillera,922.0
BC,50.626,-118.937,1957-09-02,0.1,L, ,Montane Cordillera,1749.0
BC,50.626,-118.687,1957-07-30,0.2,L, ,Montane Cordillera,394.0
BC,50.568,-118.641,1957-08-01,0.1,L, ,Montane Cordillera,1597.0
BC,50.539,-118.891,1957-08-10,0.1,L, ,Montane Cordillera,492.0
BC,50.539,-118.891,1957-08-10,0.1,L, ,Montane Cordillera,492.0
BC,50.434,-118.549,1957-08-10,0.1,L, ,Montane Cordillera,1161.0
BC,50.434,-119.003,1957-08-12,0.1,L, ,Montane Cordillera,1041.0
BC,51.01,-119.185,1957-08-13,0.1,L, ,Montane Cordillera,991.0
BC,52.068,-119.24,1957-08-18,0.1,L, ,Montane Cordillera,1325.0
BC,52.068,-119.231,1957-08-18,0.1,L, ,Montane Cordillera,1550.0
BC,50.963,-118.937,1957-09-02,0.1,L, ,Montane Cordillera,1236.0
BC,50.905,-118.799,1957-09-03,0.1,H, ,Montane Cordillera,390.0
BC,51.713,-119.341,1957-04-30,6.0,H, ,Montane Cordillera,889.0
BC,50.434,-118.982,1957-05-01,0.1,H, ,Montane Cordillera,807.0
BC,50.847,-118.982,1957-05-09,0.2,H, ,Montane Cordillera,361.0
BC,50.934,-118.799,1957-05-20,0.1,H, ,Montane Cordillera,365.0
BC,50.963,-118.732,1957-06-02,0.1,L, ,Montane Cordillera,384.0
BC,50.905,-118.982,1957-06-02,0.1,L, ,Montane Cordillera,1471.0
BC,51.01,-118.591,1957-06-02,0.1,L, ,Montane Cordillera,1652.0
BC,50.876,-118.845,1957-10-16,0.1,H, ,Montane Cordillera,759.0
BC,50.789,-119.049,1957-10-27,0.1,H, ,Montane Cordillera,845.0
BC,50.963,-118.595,1956-05-08,0.5,H, ,Montane Cordillera,912.0
BC,50.539,-118.799,1957-06-02,2.8,L, ,Montane Cordillera,1044.0
BC,51.51,-119.388,1957-06-02,0.1,L, ,Montane Cordillera,648.0
BC,50.905,-118.437,1957-06-02,0.1,L, ,Montane Cordillera,1067.0
BC,51.242,-119.685,1957-06-06,0.1,L, ,Montane Cordillera,1461.0
BC,50.905,-118.799,1957-06-06,0.1,H, ,Montane Cordillera,390.0
BC,51.039,-118.935,1957-06-06,0.1,L, ,Montane Cordillera,517.0
BC,51.126,-118.794,1957-06-02,60.7,L, ,Montane Cordillera,1873.0
BC,50.905,-119.187,1957-06-07,0.1,H, ,Montane Cordillera,564.0
BC,52.318,-120.231,1957-06-02,12.1,L, ,Montane Cordillera,746.0
BC,51.847,-119.982,1957-06-02,0.1,L, ,Montane Cordillera,1426.0
BC,50.289,-118.732,1957-05-06,0.1,L, ,Montane Cordillera,1345.0
BC,50.847,-118.937,1956-05-15,0.1,H, ,Montane Cordillera,482.0
BC,50.818,-118.982,1956-05-17,0.1,H, ,Montane Cordillera,347.0
BC,50.597,-119.049,1956-05-20,0.1,L, ,Montane Cordillera,1066.0
BC,50.876,-118.982,1956-05-22,0.1,H, ,Montane Cordillera,1215.0
BC,50.992,-118.641,1956-05-17,0.1,H, ,Montane Cordillera,396.0
BC,50.905,-118.937,1956-05-19,0.1,H, ,Montane Cordillera,932.0
BC,50.876,-118.937,1956-05-15,0.1,H, ,Montane Cordillera,360.0
BC,50.963,-118.799,1956-05-25,0.2,H, ,Montane Cordillera,766.0
BC,50.818,-118.982,1956-05-25,0.2,H, ,Montane Cordillera,347.0
BC,51.905,-119.341,1956-05-26,1.0,H, ,Montane Cordillera,646.0
BC,50.934,-119.187,1956-05-22,0.1,H, ,Montane Cordillera,427.0
BC,50.847,-118.982,1956-05-30,0.1,H, ,Montane Cordillera,361.0
BC,51.01,-118.685,1956-05-29,0.1,H, ,Montane Cordillera,747.0
BC,50.789,-119.141,1956-05-31,0.1,H, ,Montane Cordillera,483.0
BC,50.934,-119.549,1956-05-31,0.1,L, ,Montane Cordillera,762.0
BC,50.568,-118.845,1956-05-31,0.1,L, ,Montane Cordillera,729.0
BC,51.568,-119.294,1961-08-24,0.1,L, ,Montane Cordillera,659.0
BC,51.51,-119.247,1961-08-24,0.8,L, ,Montane Cordillera,1145.0
BC,51.684,-119.185,1961-08-24,0.6,L, ,Montane Cordillera,809.0
BC,51.376,-118.841,1961-08-24,4.0,L, ,Montane Cordillera,1002.0
BC,51.097,-118.638,1961-08-24,0.1,L, ,Montane Cordillera,990.0
BC,51.155,-119.091,1961-08-24,0.1,L, ,Montane Cordillera,1573.0
BC,50.568,-118.391,1961-08-24,0.8,L, ,Montane Cordillera,680.0
BC,51.568,-119.232,1961-08-24,0.1,L, ,Montane Cordillera,1043.0
BC,51.539,-119.341,1961-08-24,0.3,L, ,Montane Cordillera,710.0
BC,51.492,-119.247,1961-08-24,0.1,L, ,Montane Cordillera,1483.0
BC,50.568,-118.299,1961-08-24,0.1,L, ,Montane Cordillera,1214.0
BC,50.539,-118.982,1961-08-29,0.1,H, ,Montane Cordillera,357.0
BC,52.068,-119.837,1961-08-24,0.1,L, ,Montane Cordillera,1856.0
BC,51.934,-120.185,1961-08-24,4.0,L, ,Montane Cordillera,761.0
BC,52.126,-120.231,1961-08-25,0.1,L, ,Montane Cordillera,1227.0
BC,52.126,-120.231,1961-08-25,0.8,L, ,Montane Cordillera,1227.0
BC,52.068,-119.933,1961-08-24,0.1,L, ,Montane Cordillera,978.0
BC,50.568,-118.391,1961-08-24,0.1,L, ,Montane Cordillera,680.0
BC,50.463,-118.299,1961-08-24,0.1,L, ,Montane Cordillera,1176.0
BC,50.905,-118.732,1961-08-24,0.1,L, ,Montane Cordillera,1621.0
BC,51.992,-119.091,1961-08-29,0.1,L, ,Montane Cordillera,717.0
BC,51.068,-119.482,1961-09-02,0.1,L, ,Montane Cordillera,1271.0
BC,51.289,-119.794,1961-08-31,0.1,L, ,Montane Cordillera,631.0
BC,52.213,-120.183,1961-08-24,0.1,L, ,Montane Cordillera,861.0
BC,52.184,-120.183,1961-08-24,0.1,L, ,Montane Cordillera,903.0
BC,51.818,-119.294,1961-08-15,0.1,H, ,Montane Cordillera,575.0
BC,50.818,-119.049,1961-09-06,0.1,L, ,Montane Cordillera,347.0
BC,50.539,-118.937,1961-09-17,0.1,H, ,Montane Cordillera,374.0
BC,51.963,-122.638,1958-05-01,0.1,H, ,Montane Cordillera,1238.0
BC,51.242,-122.044,1958-05-08,12.1,H, ,Montane Cordillera,835.0
BC,51.963,-122.638,1958-10-07,2.4,H, ,Montane Cordillera,1238.0
BC,51.905,-122.294,1955-05-19,1.2,H, ,Montane Cordillera,666.0
BC,51.934,-122.732,1956-05-17,2.0,H, ,Montane Cordillera,1071.0
BC,51.905,-122.591,1956-07-13,0.1,H, ,Montane Cordillera,1081.0
BC,51.818,-122.091,1956-08-13,0.1,H, ,Montane Cordillera,920.0
BC,51.318,-122.138,1956-09-18,46.5,H, ,Montane Cordillera,1322.0
BC,51.934,-122.794,1961-07-25,0.1,H, ,Montane Cordillera,1124.0
BC,51.876,-122.341,1961-09-17,4.0,H, ,Montane Cordillera,595.0
BC,51.876,-122.638,1961-09-22,0.1,H, ,Montane Cordillera,1225.0
BC,51.155,-120.138,1958-05-19,0.1,H, ,Montane Cordillera,536.0
BC,50.568,-119.232,1958-05-17,0.4,H, ,Montane Cordillera,540.0
BC,50.847,-119.345,1958-05-26,0.1,H, ,Montane Cordillera,441.0
BC,51.597,-119.841,1958-05-22,0.1,H, ,Montane Cordillera,737.0
BC,51.626,-119.935,1958-04-30,0.1,H, ,Montane Cordillera,676.0
BC,51.597,-119.732,1958-05-23,0.1,H, ,Montane Cordillera,743.0
BC,51.289,-120.138,1958-05-26,0.1,H, ,Montane Cordillera,796.0
BC,51.655,-119.685,1958-05-24,0.1,H, ,Montane Cordillera,591.0
BC,50.818,-119.391,1958-05-28,0.1,L, ,Montane Cordillera,782.0
BC,50.626,-119.345,1958-05-28,0.1,L, ,Montane Cordillera,690.0
BC,50.818,-119.391,1958-05-28,0.1,L, ,Montane Cordillera,782.0
BC,51.539,-120.591,1956-05-09,101.9,H, ,Montane Cordillera,1223.0
BC,51.876,-120.435,1956-09-09,0.1,L, ,Montane Cordillera,844.0
BC,50.655,-119.641,1955-05-01,0.1,H, ,Montane Cordillera,991.0
BC,50.905,-119.641,1955-05-01,0.1,H, ,Montane Cordillera,920.0
BC,50.597,-119.232,1955-06-09,0.1,H, ,Montane Cordillera,539.0
BC,50.905,-119.549,1956-05-31,0.1,L, ,Montane Cordillera,383.0
BC,50.742,-119.732,1956-05-31,0.1,L, ,Montane Cordillera,558.0
BC,50.742,-119.732,1956-05-31,0.1,L, ,Montane Cordillera,558.0
BC,50.876,-119.595,1956-05-31,0.1,L, ,Montane Cordillera,362.0
BC,50.934,-120.049,1956-05-31,0.1,L, ,Montane Cordillera,1395.0
BC,51.51,-120.185,1956-05-31,3.0,L, ,Montane Cordillera,385.0
BC,51.684,-120.185,1956-05-31,0.1,L, ,Montane Cordillera,1663.0
BC,50.847,-119.437,1956-04-26,0.4,H, ,Montane Cordillera,541.0
BC,51.213,-120.294,1956-05-28,0.1,H, ,Montane Cordillera,1339.0
BC,51.097,-120.044,1956-03-01,0.1,H, ,Montane Cordillera,602.0
BC,51.184,-120.138,1956-07-01,0.1,H, ,Montane Cordillera,389.0
BC,50.463,-119.437,1955-06-21,0.1,H, ,Montane Cordillera,681.0
BC,51.655,-120.091,1955-06-20,0.1,H, ,Montane Cordillera,460.0
BC,51.597,-119.732,1955-06-22,0.1,L, ,Montane Cordillera,743.0
BC,51.597,-119.888,1955-06-22,0.1,L, ,Montane Cordillera,417.0
BC,50.818,-119.141,1955-06-22,0.8,L, ,Montane Cordillera,632.0
BC,51.463,-120.185,1955-06-22,0.1,L, ,Montane Cordillera,642.0
BC,51.242,-120.138,1955-06-23,0.1,L, ,Montane Cordillera,565.0
BC,50.76,-119.503,1956-03-01,0.1,H, ,Montane Cordillera,893.0
BC,51.213,-120.138,1956-07-09,0.1,H, ,Montane Cordillera,513.0
BC,50.626,-119.345,1956-07-15,0.1,L, ,Montane Cordillera,690.0
BC,50.789,-119.641,1956-07-22,6.0,H, ,Montane Cordillera,783.0
BC,50.818,-120.141,1956-07-22,275.1,L, ,Montane Cordillera,1178.0
BC,51.213,-120.185,1956-05-15,0.1,H, ,Montane Cordillera,648.0
BC,50.905,-119.549,1955-06-22,0.1,L, ,Montane Cordillera,383.0
BC,51.039,-120.138,1955-06-30,0.1,H, ,Montane Cordillera,1091.0
BC,50.876,-119.641,1955-06-22,0.1,L, ,Montane Cordillera,445.0
BC,51.213,-120.138,1955-07-11,0.1,H, ,Montane Cordillera,513.0
BC,50.934,-119.232,1956-07-28,0.4,H, ,Montane Cordillera,429.0
BC,51.405,-120.232,1956-07-26,0.1,H, ,Montane Cordillera,768.0
BC,51.184,-120.091,1955-07-17,0.1,L, ,Montane Cordillera,622.0
BC,50.876,-119.391,1955-07-01,0.1,H, ,Montane Cordillera,503.0
BC,50.934,-119.345,1955-07-15,0.1,H, ,Montane Cordillera,347.0
BC,50.539,-119.187,1955-07-17,0.1,L, ,Montane Cordillera,597.0
BC,51.405,-120.185,1955-07-15,0.1,L, ,Montane Cordillera,559.0
BC,50.597,-119.641,1955-07-14,0.1,L, ,Montane Cordillera,889.0
BC,50.876,-119.687,1955-07-23,0.1,L, ,Montane Cordillera,720.0
BC,50.963,-119.345,1955-07-23,0.1,L, ,Montane Cordillera,491.0
BC,51.51,-120.138,1956-08-16,0.1,L, ,Montane Cordillera,935.0
BC,51.068,-119.794,1956-08-22,0.1,H, ,Montane Cordillera,801.0
BC,50.876,-119.299,1956-08-22,0.1,H, ,Montane Cordillera,517.0
BC,50.713,-119.049,1956-08-22,0.1,H, ,Montane Cordillera,349.0
BC,50.789,-119.687,1955-07-25,0.1,L, ,Montane Cordillera,985.0
BC,51.01,-120.138,1955-07-01,0.1,L, ,Montane Cordillera,1209.0
BC,50.847,-119.345,1956-09-11,0.1,H, ,Montane Cordillera,441.0
BC,50.876,-119.595,1956-09-14,0.4,H, ,Montane Cordillera,362.0
BC,50.876,-119.641,1956-09-10,0.1,H, ,Montane Cordillera,445.0
BC,50.876,-119.595,1956-09-09,0.1,H, ,Montane Cordillera,362.0
BC,50.789,-119.232,1957-07-22,0.1,H, ,Montane Cordillera,671.0
BC,51.097,-120.185,1957-07-25,2.4,H, ,Montane Cordillera,487.0
BC,51.242,-120.138,1957-07-01,0.1,H, ,Montane Cordillera,565.0
BC,50.963,-119.232,1957-07-29,0.1,L, ,Montane Cordillera,365.0
BC,50.742,-119.232,1957-08-03,0.1,H, ,Montane Cordillera,418.0
BC,51.434,-120.232,1955-07-01,0.1,H, ,Montane Cordillera,680.0
BC,50.655,-119.187,1955-08-10,0.1,H, ,Montane Cordillera,611.0
BC,51.434,-120.232,1955-03-01,0.1,H, ,Montane Cordillera,680.0
BC,50.818,-119.345,1955-08-14,0.3,H, ,Montane Cordillera,518.0
BC,50.905,-119.549,1955-08-13,0.1,H, ,Montane Cordillera,383.0
BC,51.742,-119.997,1955-08-01,0.1,H, ,Montane Cordillera,839.0
BC,50.684,-119.232,1955-08-22,0.1,H, ,Montane Cordillera,532.0
BC,50.492,-119.482,1955-08-17,0.4,H, ,Montane Cordillera,916.0
BC,50.655,-119.299,1956-08-11,0.1,H, ,Montane Cordillera,989.0
BC,51.597,-120.091,1956-09-19,1.2,H, ,Montane Cordillera,664.0
BC,51.097,-119.935,1955-08-24,0.1,L, ,Montane Cordillera,881.0
BC,50.597,-119.345,1955-09-03,1.4,H, ,Montane Cordillera,582.0
BC,50.963,-120.049,1955-08-24,0.1,L, ,Montane Cordillera,1145.0
BC,51.626,-119.935,1955-09-04,0.1,H, ,Montane Cordillera,676.0
BC,50.847,-119.891,1955-09-07,0.1,L, ,Montane Cordillera,1520.0
BC,50.847,-119.549,1955-09-12,0.1,H, ,Montane Cordillera,1157.0
BC,51.347,-120.185,1955-09-09,0.1,H, ,Montane Cordillera,428.0
BC,50.684,-119.437,1955-07-23,0.1,L, ,Montane Cordillera,1457.0
BC,50.713,-119.437,1955-07-23,0.1,L, ,Montane Cordillera,1510.0
BC,50.905,-119.345,1955-10-25,0.1,H, ,Montane Cordillera,781.0
BC,50.905,-119.799,1957-09-16,0.6,H, ,Montane Cordillera,1440.0
BC,50.789,-119.299,1957-09-23,0.1,H, ,Montane Cordillera,491.0
BC,50.876,-119.641,1957-08-15,0.1,H, ,Montane Cordillera,445.0
BC,50.847,-119.732,1957-08-27,0.1,H, ,Montane Cordillera,883.0
BC,50.847,-119.732,1957-08-31,0.1,H, ,Montane Cordillera,883.0
BC,51.626,-120.138,1957-05-08,0.4,H, ,Montane Cordillera,672.0
BC,51.242,-119.935,1957-03-01,0.1,H, ,Montane Cordillera,542.0
BC,50.742,-119.732,1957-06-02,0.1,L, ,Montane Cordillera,558.0
BC,50.713,-119.482,1957-10-12,0.1,H, ,Montane Cordillera,1196.0
BC,50.847,-119.687,1956-04-11,0.6,H, ,Montane Cordillera,609.0
BC,50.847,-119.687,1956-04-15,2.4,H, ,Montane Cordillera,609.0
BC,50.789,-119.687,1956-04-15,0.1,H, ,Montane Cordillera,985.0
BC,51.626,-119.685,1956-04-15,60.7,H, ,Montane Cordillera,466.0
BC,51.097,-120.044,1956-04-16,0.1,H, ,Montane Cordillera,602.0
BC,50.963,-120.049,1956-04-26,16.1,H, ,Montane Cordillera,1145.0
BC,51.184,-120.138,1956-04-25,1.2,H, ,Montane Cordillera,389.0
BC,50.597,-119.345,1957-07-13,0.1,L, ,Montane Cordillera,582.0
BC,50.568,-119.232,1956-05-19,0.1,H, ,Montane Cordillera,540.0
BC,51.01,-120.747,1956-05-18,72.79999999999998,H, ,Montane Cordillera,1131.0
BC,51.242,-119.935,1956-03-01,2.0,H, ,Montane Cordillera,542.0
BC,50.963,-120.049,1956-05-20,8.0,L, ,Montane Cordillera,1145.0
BC,50.847,-119.641,1956-05-26,0.1,H, ,Montane Cordillera,350.0
BC,51.847,-120.544,1955-06-22,0.1,L, ,Montane Cordillera,1321.0
BC,51.847,-120.544,1955-06-22,0.1,L, ,Montane Cordillera,1321.0
BC,51.097,-120.138,1961-08-24,0.1,L, ,Montane Cordillera,647.0
BC,51.289,-119.997,1961-08-25,0.1,L, ,Montane Cordillera,1386.0
BC,51.405,-119.997,1961-08-24,0.1,L, ,Montane Cordillera,2135.0
BC,51.434,-120.044,1961-08-24,0.1,L, ,Montane Cordillera,1919.0
BC,51.597,-120.482,1961-08-24,0.1,L, ,Montane Cordillera,1402.0
BC,51.01,-120.294,1961-08-24,0.1,L, ,Montane Cordillera,1116.0
BC,51.01,-120.138,1961-08-24,0.1,L, ,Montane Cordillera,1209.0
BC,51.434,-120.294,1961-08-24,0.1,L, ,Montane Cordillera,1282.0
BC,51.655,-119.638,1961-08-27,0.4,L, ,Montane Cordillera,741.0
BC,51.347,-120.544,1961-08-24,0.1,L, ,Montane Cordillera,1584.0
BC,51.405,-120.044,1961-08-24,0.1,L, ,Montane Cordillera,1972.0
BC,51.405,-120.044,1961-08-24,0.1,L, ,Montane Cordillera,1972.0
BC,51.097,-120.232,1961-08-24,2.4,L, ,Montane Cordillera,875.0
BC,51.463,-120.185,1961-08-24,0.1,L, ,Montane Cordillera,642.0
BC,51.51,-120.544,1961-08-24,0.1,L, ,Montane Cordillera,1474.0
BC,51.289,-120.435,1961-08-24,0.2,L, ,Montane Cordillera,1491.0
BC,51.492,-120.544,1961-08-24,0.4,L, ,Montane Cordillera,1451.0
BC,51.318,-120.435,1961-08-24,0.1,L, ,Montane Cordillera,1624.0
BC,50.818,-120.141,1961-08-28,0.1,H, ,Montane Cordillera,1178.0
BC,51.684,-120.232,1961-08-29,0.8,L, ,Montane Cordillera,1753.0
BC,51.039,-119.794,1961-08-24,0.1,L, ,Montane Cordillera,1453.0
BC,51.155,-120.091,1961-08-31,0.1,L, ,Montane Cordillera,500.0
BC,51.655,-120.497,1961-08-24,0.1,L, ,Montane Cordillera,1682.0
BC,50.626,-119.187,1961-09-11,0.1,H, ,Montane Cordillera,542.0
BC,50.905,-119.937,1961-09-06,0.1,H, ,Montane Cordillera,1958.0
BC,51.242,-120.232,1961-08-31,0.1,L, ,Montane Cordillera,1028.0
BC,51.097,-120.091,1961-09-18,0.1,H, ,Montane Cordillera,928.0
BC,51.242,-120.435,1961-09-01,0.4,H, ,Montane Cordillera,1278.0
BC,51.492,-123.888,1958-08-21,4.0,H, ,Montane Cordillera,1732.0
BC,51.539,-124.044,1958-10-03,0.8,H, ,Montane Cordillera,1586.0
BC,51.213,-124.185,1956-07-30,6.0,H, ,Montane Cordillera,1217.0
BC,51.184,-123.997,1956-09-14,16.1,H, ,Montane Cordillera,1242.0
BC,51.492,-124.138,1955-09-05,0.1,H, ,Montane Cordillera,2127.0
BC,51.51,-124.482,1955-09-10,0.1,H, ,Montane Cordillera,2082.0
BC,51.492,-124.185,1956-09-18,0.4,H, ,Montane Cordillera,1176.0
BC,51.434,-123.982,1961-07-18,0.1,H, ,Montane Cordillera,1271.0
BC,51.492,-123.888,1961-07-22,20.2,H, ,Montane Cordillera,1732.0
BC,51.405,-124.044,1961-08-02,131.1,H, ,Montane Cordillera,1259.0
BC,51.713,-124.482,1961-08-12,202.3,H, ,Montane Cordillera,1425.0
BC,51.405,-123.888,1961-08-20,0.1,H, ,Montane Cordillera,2068.0
BC,51.492,-123.888,1961-08-21,0.1,H, ,Montane Cordillera,1732.0
BC,51.713,-124.482,1961-08-22,511.5,H, ,Montane Cordillera,1425.0
BC,51.347,-124.044,1961-08-24,142.4,H, ,Montane Cordillera,1746.0
BC,51.434,-123.982,1961-09-11,8.0,H, ,Montane Cordillera,1271.0
BC,51.463,-123.935,1961-09-18,0.8,H, ,Montane Cordillera,1214.0
BC,51.463,-124.232,1961-09-24,24.2,H, ,Montane Cordillera,1350.0
BC,50.289,-113.595,1957-04-20,0.1,H, ,Prairie,1011.0
BC,50.568,-115.937,1958-08-11,0.1,L, ,Montane Cordillera,1648.0
BC,50.213,-115.641,1958-08-11,1.6,L, ,Montane Cordillera,2065.0
BC,50.039,-115.732,1958-08-11,0.1,L, ,Montane Cordillera,1194.0
BC,50.213,-115.345,1958-08-11,1.2,L, ,Montane Cordillera,1919.0
BC,50.213,-115.753,1956-06-10,384.4,H, ,Montane Cordillera,2072.0
BC,50.876,-116.299,1956-06-01,0.1,L, ,Montane Cordillera,1507.0
BC,49.847,-115.554,1956-07-15,0.1,L, ,Montane Cordillera,2229.0
BC,50.847,-116.232,1956-07-21,0.1,L, ,Montane Cordillera,1806.0
BC,50.51,-115.937,1956-07-21,0.1,H, ,Montane Cordillera,1544.0
BC,50.492,-115.732,1956-07-13,0.1,L, ,Montane Cordillera,1306.0
BC,50.126,-115.732,1956-07-24,0.1,L, ,Montane Cordillera,1031.0
BC,50.184,-115.732,1956-07-24,0.1,L, ,Montane Cordillera,934.0
BC,50.155,-115.482,1956-07-23,10.1,L, ,Montane Cordillera,1349.0
BC,50.184,-115.687,1956-07-24,0.1,L, ,Montane Cordillera,1087.0
BC,51.184,-116.747,1955-06-07,0.1,H, ,Montane Cordillera,2041.0
BC,50.539,-115.687,1955-06-22,4.0,H, ,Montane Cordillera,1344.0
BC,50.184,-115.687,1956-07-24,0.1,L, ,Montane Cordillera,1087.0
BC,49.713,-115.554,1956-07-01,0.1,L, ,Montane Cordillera,1097.0
BC,50.568,-115.687,1955-07-18,4.8,H, ,Montane Cordillera,1958.0
BC,50.568,-115.595,1955-08-02,0.1,L, ,Montane Cordillera,1824.0
BC,51.242,-116.685,1956-08-27,0.1,H, ,Montane Cordillera,1057.0
BC,51.068,-116.591,1956-08-23,4.8,L, ,Montane Cordillera,1097.0
BC,51.242,-116.685,1957-04-29,0.1,H, ,Montane Cordillera,1057.0
BC,50.405,-115.799,1955-08-13,0.1,H, ,Montane Cordillera,1880.0
BC,50.847,-116.253,1955-08-19,4.6,H, ,Montane Cordillera,1786.0
BC,49.655,-115.304,1955-08-23,2.0,L, ,Montane Cordillera,1243.0
BC,50.318,-115.641,1956-09-10,0.4,L, ,Montane Cordillera,1300.0
BC,50.155,-115.687,1956-09-09,0.1,L, ,Montane Cordillera,1079.0
BC,50.539,-115.503,1956-09-17,4.0,L, ,Montane Cordillera,1249.0
BC,50.539,-115.937,1956-09-09,0.1,L, ,Montane Cordillera,1202.0
BC,50.597,-115.937,1956-09-09,0.1,L, ,Montane Cordillera,2116.0
BC,50.097,-115.753,1956-10-08,0.1,H, ,Montane Cordillera,899.0
BC,50.539,-115.937,1956-10-08,0.1,H, ,Montane Cordillera,1202.0
BC,49.818,-115.51,1955-09-08,0.1,L, ,Montane Cordillera,2031.0
BC,49.905,-115.01,1955-09-11,2.0,H, ,Montane Cordillera,1832.0
BC,50.039,-115.687,1955-09-06,0.1,H, ,Montane Cordillera,1380.0
BC,51.463,-116.935,1957-03-01,0.1,H, ,Montane Cordillera,1191.0
BC,51.155,-116.591,1957-06-02,0.1,L, ,Montane Cordillera,1513.0
BC,49.963,-116.054,1958-07-31,0.6,L, ,Montane Cordillera,1307.0
BC,51.51,-117.388,1958-08-01,0.1,H, ,Montane Cordillera,1155.0
BC,50.347,-115.982,1958-08-11,0.1,L, ,Montane Cordillera,1558.0
BC,51.184,-116.982,1958-08-03,0.8,L, ,Montane Cordillera,2038.0
BC,50.405,-116.049,1958-08-11,0.1,L, ,Montane Cordillera,1782.0
BC,50.347,-115.982,1958-08-11,0.4,L, ,Montane Cordillera,1558.0
BC,50.289,-116.049,1958-08-11,0.1,L, ,Montane Cordillera,1828.0
BC,50.039,-116.391,1956-04-06,3.2,H, ,Montane Cordillera,2295.0
BC,50.818,-116.482,1957-05-30,0.4,H, ,Montane Cordillera,1650.0
BC,50.655,-116.299,1956-05-31,0.1,L, ,Montane Cordillera,1545.0
BC,50.347,-116.049,1956-03-01,0.1,H, ,Montane Cordillera,1263.0
BC,51.51,-117.388,1956-07-21,0.1,L, ,Montane Cordillera,1155.0
